type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
CASH_OUT,365373.62,C677430076,0.0,0.0,C401645983,1265004.72,1630378.34,0,0
PAYMENT,9978.52,C1939116699,88903.54,78925.02,M1410829722,0.0,0.0,0,0
CASH_OUT,34980.47,C184353128,0.0,0.0,C382448122,455738.68,490719.15,0,0
CASH_IN,81777.48,C562694063,26557785.63,26639563.11,C1246929314,1119958.25,1038180.77,0,0
CASH_OUT,54181.33,C1363425303,0.0,0.0,C581609353,188911.74,243093.07,0,0
CASH_IN,165254.67,C1613068233,7134651.21,7299905.88,C454557983,1185966.72,1020712.05,0,0
CASH_IN,64695.96,C307142608,9709555.36,9774251.31,C631944068,9788017.75,9723321.8,0,0
PAYMENT,2422.38,C1019547752,18026.0,15603.62,M1028666744,0.0,0.0,0,0
CASH_IN,49889.88,C1934632146,2701120.76,2751010.64,C1997792667,802662.42,752772.54,0,0
CASH_OUT,177594.52,C477984751,12887.0,0.0,C7497906,0.0,177594.52,0,0
PAYMENT,1085.79,C452885456,10389.0,9303.21,M991174547,0.0,0.0,0,0
CASH_IN,28659.36,C2015291722,5594169.33,5622828.69,C2024316083,382592.12,353932.76,0,0
CASH_OUT,171132.3,C530875567,0.0,0.0,C1602719582,694183.4,865315.7,0,0
PAYMENT,32.45,C156960583,2541.0,2508.55,M933441792,0.0,0.0,0,0
PAYMENT,49171.48,C765292332,255012.0,205840.52,M28979642,0.0,0.0,0,0
CASH_OUT,151170.04,C75173674,13096.0,0.0,C1111420720,1057871.43,1209041.47,0,0
CASH_OUT,91839.1,C1029575237,0.0,0.0,C1528864065,315430.17,407269.27,0,0
CASH_IN,84548.76,C2060973008,18544405.05,18628953.81,C1520050208,391965.04,307416.28,0,0
CASH_OUT,156665.71,C298811233,21541.0,0.0,C151146868,1523971.44,1680637.15,0,0
CASH_IN,300599.19,C1849984449,2452421.63,2753020.81,C1946986858,2055317.36,2197861.95,0,0
PAYMENT,8518.97,C913752979,71645.0,63126.03,M968771286,0.0,0.0,0,0
PAYMENT,8323.95,C410135997,0.0,0.0,M1356135616,0.0,0.0,0,0
PAYMENT,712.73,C1371554498,701.0,0.0,M576288873,0.0,0.0,0,0
PAYMENT,11044.48,C1564958278,0.0,0.0,M863453310,0.0,0.0,0,0
PAYMENT,7684.97,C63201673,73.0,0.0,M377246794,0.0,0.0,0,0
CASH_IN,88179.31,C1031072737,155.0,88334.31,C947357815,2320265.64,2232086.32,0,0
PAYMENT,19998.03,C1018372762,50846.0,30847.97,M1779001938,0.0,0.0,0,0
CASH_OUT,20928.54,C220840668,0.0,0.0,C853519403,427832.31,448760.84,0,0
PAYMENT,24158.07,C1926037339,27087.35,2929.28,M2119266527,0.0,0.0,0,0
CASH_OUT,54156.09,C1723562288,0.0,0.0,C608538647,1588329.66,1642485.75,0,0
CASH_OUT,242820.99,C119884391,24138.0,0.0,C1637903017,12650923.37,12893744.36,0,0
CASH_OUT,79529.16,C503651857,483362.57,403833.41,C803435378,462253.98,541783.14,0,0
CASH_IN,163978.71,C62990815,10943.0,174921.71,C780640244,0.0,0.0,0,0
CASH_OUT,8772.69,C1620206112,0.0,0.0,C1141520992,467205.04,475977.73,0,0
TRANSFER,359268.27,C58178883,20179.0,0.0,C1629404221,2367513.24,2726781.51,0,0
PAYMENT,19905.92,C1928522147,104441.0,84535.08,M265744479,0.0,0.0,0,0
CASH_OUT,100424.83,C1009463669,11238.0,0.0,C713961699,3875561.17,3975986.0,0,0
CASH_IN,246347.33,C504328838,1217229.84,1463577.17,C1859040539,727140.02,480792.7,0,0
CASH_OUT,228715.41,C598913006,143006.0,0.0,C2104374471,155630.16,384345.57,0,0
PAYMENT,781.33,C1577973284,0.0,0.0,M1552733744,0.0,0.0,0,0
CASH_IN,4501.21,C669293082,4014567.09,4019068.3,C598168876,254422.29,249921.09,0,0
CASH_IN,115841.97,C1304002869,2339707.85,2455549.82,C32173861,1344251.79,1228409.82,0,0
CASH_OUT,153002.23,C1470979253,52153.0,0.0,C1146327115,21873591.75,24152280.47,0,0
CASH_OUT,703941.43,C427504627,4651.0,0.0,C1269621619,0.0,556342.92,0,0
CASH_IN,41093.6,C1597632815,767613.62,808707.22,C1547763945,443173.37,402079.78,0,0
PAYMENT,7540.78,C1900650236,0.0,0.0,M2059504719,0.0,0.0,0,0
PAYMENT,19075.52,C1142121365,156083.0,137007.48,M1692021348,0.0,0.0,0,0
CASH_OUT,7209.09,C420082292,0.0,0.0,C240203404,1329777.06,1336986.14,0,0
PAYMENT,7813.46,C1448510487,5522.0,0.0,M1529446532,0.0,0.0,0,0
CASH_IN,208667.63,C1899720900,3876320.4,4084988.03,C1389380526,344990.74,136323.11,0,0
CASH_OUT,5880.64,C564084674,93805.0,87924.36,C370063826,11548483.46,11554364.09,0,0
CASH_OUT,323081.31,C677220350,0.0,0.0,C293757785,432224.56,755305.86,0,0
TRANSFER,585457.01,C183090466,0.0,0.0,C1394176921,676356.75,1261813.76,0,0
PAYMENT,24964.13,C1576894449,450264.0,425299.87,M971744562,0.0,0.0,0,0
CASH_IN,132150.21,C846290544,2356110.88,2488261.09,C1981090853,798593.16,666442.95,0,0
CASH_IN,312908.39,C2042942440,1054.0,313962.39,C416519915,111505.46,0.0,0,0
CASH_OUT,163163.58,C111819468,0.0,0.0,C419859643,728814.41,891977.98,0,0
CASH_OUT,488669.41,C401480566,0.0,0.0,C1971696831,766192.43,1254861.84,0,0
CASH_OUT,95892.67,C24826351,30998.0,0.0,C1321112358,1517037.74,1612930.42,0,0
PAYMENT,7547.72,C141928504,0.0,0.0,M6055963,0.0,0.0,0,0
TRANSFER,1181205.75,C797702988,0.0,0.0,C1683867520,1465189.26,2646395.0,0,0
TRANSFER,717754.29,C2008969366,94970.51,0.0,C962897379,57282.2,775036.49,0,0
CASH_OUT,293048.47,C1721631498,28.0,0.0,C1483073673,41779.0,0.0,0,0
PAYMENT,5484.95,C199987435,0.0,0.0,M1792291810,0.0,0.0,0,0
CASH_OUT,15089.03,C1395647178,0.0,0.0,C351320687,591538.16,606627.19,0,0
CASH_OUT,246917.38,C1798333319,0.0,0.0,C1765568803,386497.63,633415.0,0,0
CASH_OUT,192548.23,C586279995,0.0,0.0,C692071718,1707817.47,1900365.7,0,0
PAYMENT,262.39,C430579714,0.0,0.0,M1282032165,0.0,0.0,0,0
PAYMENT,1241.2,C1776800670,0.0,0.0,M1710548511,0.0,0.0,0,0
PAYMENT,1920.79,C1868608521,0.0,0.0,M2091529554,0.0,0.0,0,0
PAYMENT,9245.17,C2068677635,63145.3,53900.12,M95106845,0.0,0.0,0,0
TRANSFER,1787759.73,C1235401991,106762.0,0.0,C1010518893,1148177.34,2935937.07,0,0
CASH_OUT,410830.06,C803529709,0.0,0.0,C1096524110,12676820.37,13638102.78,0,0
CASH_OUT,160242.53,C775714846,0.0,0.0,C989272003,391038.32,551280.86,0,0
CASH_OUT,286288.35,C1685162320,0.0,0.0,C1695272801,480536.67,766825.02,0,0
PAYMENT,13504.02,C68014293,11217.0,0.0,M333017381,0.0,0.0,0,0
CASH_OUT,56553.84,C1865299172,63113.68,6559.83,C1072460450,13433.0,36531.71,0,0
CASH_OUT,198684.58,C526113604,1031.0,0.0,C1645534747,0.0,198684.58,0,0
PAYMENT,18016.12,C123656132,181303.58,163287.46,M1604862471,0.0,0.0,0,0
CASH_OUT,67739.52,C1945489005,21411.0,0.0,C859494906,778729.13,846468.65,0,0
CASH_OUT,12556.86,C339736362,815688.0,803131.14,C1048428534,36005.44,48562.3,0,0
CASH_OUT,270640.2,C168136758,42006.0,0.0,C1751810371,96663.35,367303.54,0,0
CASH_IN,21168.02,C1155474889,2563819.81,2584987.83,C848766894,458335.53,437167.51,0,0
PAYMENT,2184.65,C1062591644,0.0,0.0,M106176556,0.0,0.0,0,0
CASH_OUT,120128.71,C1379158690,10225.0,0.0,C943810209,244617.12,364745.83,0,0
PAYMENT,1310.19,C921370592,34307.0,32996.81,M1700107768,0.0,0.0,0,0
CASH_IN,231148.46,C1893054794,1183010.62,1414159.07,C702248561,1547839.65,1747856.56,0,0
CASH_IN,65161.71,C311761208,3173232.15,3238393.87,C1688598536,844132.82,778971.11,0,0
CASH_IN,185693.01,C60770863,1908985.8,2094678.81,C218993173,843317.73,657624.72,0,0
PAYMENT,31446.98,C567379180,100354.0,68907.02,M798449290,0.0,0.0,0,0
CASH_OUT,261407.5,C667523539,20724.0,0.0,C667000078,525536.4,786943.9,0,0
PAYMENT,25843.08,C1279087567,51820.5,25977.42,M573051795,0.0,0.0,0,0
CASH_OUT,255932.09,C40440171,38900.0,0.0,C1323380717,0.0,255932.09,0,0
CASH_OUT,29157.51,C13967472,174723.0,145565.49,C1153257046,203388.84,232546.35,0,0
CASH_OUT,15112.01,C951838659,0.0,0.0,C1895534619,1307971.94,1373112.31,0,0
CASH_IN,83695.91,C2051755941,34541.0,118236.91,C2011499195,583183.44,499487.54,0,0
PAYMENT,261.82,C1204936237,879098.3,878836.47,M788845349,0.0,0.0,0,0
PAYMENT,4713.82,C1783667877,0.0,0.0,M1366746195,0.0,0.0,0,0
PAYMENT,4736.41,C2060005207,0.0,0.0,M2000659036,0.0,0.0,0,0
CASH_IN,390954.93,C1984931536,9740937.52,10131892.46,C1484055055,3871348.21,3480393.28,0,0
CASH_IN,51537.4,C1345896511,7933636.51,7985173.91,C1022953005,651061.78,599524.38,0,0
CASH_OUT,95752.75,C1403309948,0.0,0.0,C1504894184,7213542.93,7309295.68,0,0
CASH_IN,543568.19,C640700434,147606.98,691175.17,C505363735,734600.08,191031.88,0,0
CASH_IN,10300.2,C1755133299,22537.0,32837.2,C315847809,10062.8,0.0,0,0
CASH_OUT,75766.3,C113816486,0.0,0.0,C2022815256,87553.2,163319.5,0,0
PAYMENT,58990.01,C1326035539,0.0,0.0,M922608097,0.0,0.0,0,0
PAYMENT,20644.03,C727766512,172141.27,151497.23,M1900600380,0.0,0.0,0,0
CASH_OUT,25861.67,C1144698777,0.0,0.0,C1740894910,1031381.63,1057243.29,0,0
CASH_IN,143503.2,C704215112,5549515.32,5693018.51,C1684776894,11986069.49,11842566.3,0,0
CASH_OUT,106260.06,C368045055,6262.19,0.0,C1640801617,153215.33,259475.39,0,0
PAYMENT,3851.49,C523505489,10715.0,6863.51,M1505650237,0.0,0.0,0,0
PAYMENT,8378.29,C1677983529,267931.0,259552.71,M224716523,0.0,0.0,0,0
CASH_OUT,30648.78,C308075791,0.0,0.0,C1596289722,8446232.85,8476881.63,0,0
PAYMENT,6602.73,C1510768952,0.0,0.0,M1709629739,0.0,0.0,0,0
PAYMENT,7777.49,C1803009857,1027.0,0.0,M103148587,0.0,0.0,0,0
CASH_OUT,147032.09,C264187908,0.0,0.0,C691570334,2090154.83,1940823.68,0,0
CASH_IN,177148.07,C1759462644,2170.0,179318.07,C1050418144,1794961.52,1617813.45,0,0
CASH_IN,281842.81,C1555591570,111604.0,393446.81,C313702863,0.0,0.0,0,0
CASH_IN,128714.41,C249047506,1794488.57,1923202.98,C2130327269,871753.89,743039.47,0,0
CASH_IN,77082.24,C1404148722,9330839.31,9407921.55,C964530004,103385.46,26303.22,0,0
PAYMENT,5155.47,C745447475,0.0,0.0,M267428974,0.0,0.0,0,0
PAYMENT,29477.12,C1220002875,30791.0,1313.88,M80333931,0.0,0.0,0,0
CASH_IN,71596.48,C1993144413,6629092.78,6700689.26,C1407597898,1520103.34,1448506.86,0,0
CASH_OUT,65327.01,C156271498,0.0,0.0,C1136050999,2592860.57,2658187.59,0,0
CASH_IN,13128.94,C900637823,8280673.81,8293802.75,C194820855,2835227.7,2822098.76,0,0
CASH_IN,67774.51,C1008542644,3473998.23,3541772.74,C1567972334,871475.36,803700.85,0,0
CASH_OUT,217766.33,C1233825406,22174.0,0.0,C199715702,0.0,217766.33,0,0
CASH_OUT,21092.05,C935872320,104361.01,83268.96,C452697964,2732684.87,2753776.91,0,0
CASH_IN,88561.63,C1819664657,14718739.36,14807300.99,C1184606617,153722.27,65160.64,0,0
CASH_IN,44915.72,C409306451,16475.0,61390.72,C668640218,351701.34,306785.61,0,0
CASH_OUT,19492.27,C251419900,0.0,0.0,C86103354,1487799.4,1507291.68,0,0
PAYMENT,29009.95,C756566265,30078.0,1068.05,M1094978150,0.0,0.0,0,0
CASH_IN,206994.39,C155676915,101936.0,308930.39,C764332013,203152.78,0.0,0,0
CASH_OUT,4001.53,C2081580258,0.0,0.0,C835551256,3029815.98,3033817.51,0,0
PAYMENT,7945.05,C536017885,35071.77,27126.73,M1475473136,0.0,0.0,0,0
CASH_IN,107604.33,C1601481132,22555678.71,22663283.04,C55775731,1135397.43,1027793.1,0,0
PAYMENT,488.97,C364910332,158350.48,157861.51,M1454319926,0.0,0.0,0,0
CASH_OUT,361300.43,C280896366,0.0,0.0,C1432803904,779532.95,1140833.38,0,0
PAYMENT,12427.52,C1955555289,0.0,0.0,M375066275,0.0,0.0,0,0
PAYMENT,16598.06,C735529267,11307.0,0.0,M162075485,0.0,0.0,0,0
CASH_OUT,351358.58,C297127816,108.0,0.0,C2114821737,0.0,351358.58,0,0
CASH_OUT,163334.59,C326462357,0.0,0.0,C644179948,1041718.09,1205052.68,0,0
CASH_OUT,255643.61,C886849446,329.0,0.0,C932902408,0.0,255643.61,0,0
CASH_IN,149297.61,C1798005471,33726.0,183023.61,C311568359,0.0,0.0,0,0
CASH_OUT,153255.3,C1553797716,447.0,0.0,C1170821941,0.0,153255.3,0,0
TRANSFER,362852.32,C34442501,0.0,0.0,C1837467640,678367.16,1041219.48,0,0
CASH_IN,214275.7,C1844278729,20886.0,235161.7,C419241838,40983.96,0.0,0,0
CASH_OUT,56471.74,C1044583544,0.0,0.0,C1888799716,1332919.02,1389390.77,0,0
CASH_OUT,131846.02,C1664286662,1657.0,0.0,C187094254,588589.93,720435.95,0,0
CASH_IN,7903.3,C1168041630,8478865.63,8486768.93,C1854275891,19823024.86,19815121.56,0,0
CASH_IN,130640.26,C1993082229,67860.0,198500.26,C976578789,1385675.14,1255034.87,0,0
CASH_OUT,241729.18,C33524751,0.0,0.0,C1937962514,5711660.06,5953389.24,0,0
PAYMENT,16798.91,C1757543303,0.0,0.0,M1571169513,0.0,0.0,0,0
CASH_IN,97162.94,C43248234,2059223.87,2156386.8,C1226372269,7534685.39,8181104.01,0,0
PAYMENT,8939.19,C453136374,269122.13,260182.93,M26337238,0.0,0.0,0,0
CASH_OUT,150897.59,C457870466,73.0,0.0,C1179095824,0.0,150897.59,0,0
PAYMENT,2541.81,C1891317137,0.0,0.0,M454475606,0.0,0.0,0,0
CASH_IN,150109.52,C178126739,4302292.35,4452401.87,C456543917,674640.28,524530.76,0,0
CASH_OUT,82908.28,C96959243,38178.0,0.0,C824458483,0.0,82908.28,0,0
CASH_OUT,194093.54,C849819941,0.0,0.0,C909208243,277802.31,471895.85,0,0
TRANSFER,925834.92,C355097966,21562.0,0.0,C1919178439,0.0,925834.92,0,0
CASH_OUT,429740.8,C812286443,0.0,0.0,C2013321104,537186.15,966926.95,0,0
CASH_OUT,11665.09,C418220148,0.0,0.0,C2046384502,205621.87,176074.58,0,0
PAYMENT,11098.88,C1399251148,116296.0,105197.12,M2145191776,0.0,0.0,0,0
PAYMENT,1284.99,C146697029,25086.62,23801.63,M119032276,0.0,0.0,0,0
CASH_OUT,1822.08,C949673994,0.0,0.0,C2035156803,3339.73,5161.81,0,0
TRANSFER,452427.75,C64932730,0.0,0.0,C683561403,988131.27,1440559.01,0,0
CASH_OUT,106517.8,C1945005307,1168075.79,1061557.99,C56539997,1053737.96,1160255.76,0,0
CASH_OUT,77993.19,C441892998,0.0,0.0,C1686809296,1269192.57,1347185.77,0,0
TRANSFER,1770174.03,C1549395213,0.0,0.0,C1987416199,2723253.74,4493427.77,0,0
TRANSFER,15119.82,C1382373155,0.0,0.0,C933007268,98862.94,113982.76,0,0
TRANSFER,206042.96,C419608121,0.0,0.0,C87562830,280187.14,486230.1,0,0
CASH_OUT,210797.5,C1290527442,5049.0,0.0,C858212237,1107349.49,1242194.55,0,0
CASH_OUT,36561.07,C204542116,0.0,0.0,C1816964878,1071181.71,1107742.78,0,0
PAYMENT,9217.07,C1293631400,10630.0,1412.93,M1547365491,0.0,0.0,0,0
CASH_OUT,231496.09,C272564894,0.0,0.0,C30217657,711539.84,943035.92,0,0
TRANSFER,161984.53,C2027874343,893.0,0.0,C1891062388,0.0,161984.53,0,0
CASH_IN,30028.39,C945030819,11144622.48,11174650.87,C1311624172,1615591.62,1585563.23,0,0
CASH_OUT,146250.67,C318683472,445.0,0.0,C147556349,0.0,146250.67,0,0
PAYMENT,26084.62,C2110803582,20012.0,0.0,M262980940,0.0,0.0,0,0
TRANSFER,456926.87,C1172506236,51462.0,0.0,C964976263,0.0,456926.87,0,0
CASH_OUT,181198.89,C1410573638,1246.0,0.0,C1782334244,162034.03,343232.92,0,0
CASH_IN,55147.35,C497491350,10707818.35,10762965.7,C1611320471,2304598.61,2249451.26,0,0
TRANSFER,898132.57,C1466505544,59537.0,0.0,C51463425,89118.0,987250.58,0,0
CASH_IN,116023.44,C1870731047,9412996.93,9529020.37,C587644456,3460276.29,3344252.85,0,0
CASH_OUT,187896.06,C156131503,0.0,0.0,C2077651689,1651922.59,1839818.65,0,0
PAYMENT,1599.08,C1208733936,30256.6,28657.51,M1162980024,0.0,0.0,0,0
PAYMENT,47100.12,C361347519,0.0,0.0,M257721322,0.0,0.0,0,0
CASH_IN,346986.43,C1610049154,2409406.17,2756392.6,C804656108,2719094.12,2372107.69,0,0
CASH_IN,244490.91,C351310077,1909274.82,2153765.73,C920901794,605954.68,361463.77,0,0
CASH_OUT,351654.89,C1643323760,121.0,0.0,C1913756698,96186.8,447841.69,0,0
CASH_OUT,206130.07,C69746279,0.0,0.0,C277510102,4215736.76,4421866.83,0,0
CASH_OUT,21637.35,C1493891450,0.0,0.0,C531681038,117055.29,138692.64,0,0
CASH_IN,823340.82,C424551329,3280298.98,4103639.81,C53292211,2641950.7,1617332.91,0,0
CASH_IN,165676.07,C427005801,25201.0,190877.07,C575077708,0.0,0.0,0,0
PAYMENT,11465.64,C675499715,279823.0,268357.36,M1792457218,0.0,0.0,0,0
CASH_IN,123964.36,C2123921601,0.0,123964.36,C1857852787,5521685.42,6581162.0,0,0
PAYMENT,22425.91,C146807211,40338.77,17912.86,M2089309688,0.0,0.0,0,0
PAYMENT,1229.81,C1680882658,0.0,0.0,M963770650,0.0,0.0,0,0
CASH_IN,52323.31,C400133992,5073903.42,5126226.72,C1144362732,575500.84,523177.53,0,0
PAYMENT,7240.0,C1563705780,0.0,0.0,M1624693584,0.0,0.0,0,0
CASH_OUT,335674.99,C1234735822,20166.0,0.0,C1226032931,0.0,335674.99,0,0
PAYMENT,18297.44,C1114691388,432233.92,413936.48,M17210731,0.0,0.0,0,0
PAYMENT,54055.34,C414405293,5721.93,0.0,M1070367873,0.0,0.0,0,0
CASH_IN,122871.16,C1253762345,24710.0,147581.16,C2088705572,89391.05,0.0,0,0
CASH_OUT,103490.08,C1288383765,19176.0,0.0,C2111187435,254491.44,357981.52,0,0
DEBIT,3804.83,C897215707,26008.0,22203.17,C1614590460,668514.35,672319.18,0,0
PAYMENT,14019.31,C1910063223,116.0,0.0,M1437345793,0.0,0.0,0,0
PAYMENT,10217.68,C1736388761,908.0,0.0,M1087631200,0.0,0.0,0,0
CASH_OUT,52839.47,C210463974,172.0,0.0,C212972899,0.0,52839.47,0,0
DEBIT,687.28,C1579306100,39896.0,39208.72,C537611787,2026372.79,2027060.07,0,0
CASH_OUT,324263.36,C61529831,570708.0,246444.64,C1071779310,0.0,324263.36,0,0
CASH_IN,223679.25,C1100355147,2036.0,225715.25,C1329235420,1265610.4,1041931.15,0,0
CASH_OUT,16481.76,C530707862,127852.0,111370.24,C1655954689,0.0,16481.76,0,0
PAYMENT,5391.37,C112803664,14279.0,8887.63,M200552678,0.0,0.0,0,0
PAYMENT,22990.39,C1400068767,11663.0,0.0,M94320987,0.0,0.0,0,0
PAYMENT,3768.5,C1369483894,58091.0,54322.5,M2074163244,0.0,0.0,0,0
TRANSFER,126657.8,C153096782,19797.0,0.0,C1752934328,0.0,126657.8,0,0
CASH_IN,172187.7,C2096368616,305653.35,477841.06,C1952929545,2303202.52,2131014.81,0,0
CASH_OUT,289225.59,C1256170146,309044.55,19818.97,C1618625984,471562.17,760787.76,0,0
CASH_OUT,260589.28,C717473075,0.0,0.0,C39558866,1814586.85,2042632.03,0,0
PAYMENT,5389.39,C1590841426,0.0,0.0,M1011755297,0.0,0.0,0,0
PAYMENT,4128.88,C700775220,69923.0,65794.12,M1436899138,0.0,0.0,0,0
CASH_OUT,41289.69,C560505003,0.0,0.0,C1657982396,12394027.32,12435317.01,0,0
PAYMENT,7607.1,C1664210033,544896.0,537288.9,M61957345,0.0,0.0,0,0
CASH_IN,109054.05,C834629974,2790021.42,2899075.48,C1824136756,2403516.53,2294462.48,0,0
CASH_IN,87969.08,C1029799890,5497836.77,5585805.85,C736037583,1966696.46,1878727.38,0,0
TRANSFER,2513967.31,C1723633061,0.0,0.0,C887174335,3429411.04,5943378.36,0,0
PAYMENT,2861.67,C800330779,70757.0,67895.33,M1491253052,0.0,0.0,0,0
PAYMENT,28044.68,C1666167562,164679.42,136634.74,M626893622,0.0,0.0,0,0
PAYMENT,18322.83,C755860102,0.0,0.0,M1567608580,0.0,0.0,0,0
CASH_IN,160102.24,C1961826752,20367.0,180469.24,C621028232,280854.05,120751.81,0,0
TRANSFER,1084267.76,C208720142,0.0,0.0,C83121461,3609807.82,4694075.59,0,0
PAYMENT,15315.77,C1055346174,0.0,0.0,M1435669408,0.0,0.0,0,0
CASH_OUT,127044.84,C540659191,0.0,0.0,C1932399029,2561395.57,2688440.41,0,0
PAYMENT,22478.87,C519300386,0.0,0.0,M1249269626,0.0,0.0,0,0
PAYMENT,15913.11,C1542469443,18782.0,2868.89,M1026951931,0.0,0.0,0,0
PAYMENT,14644.3,C1792868811,110667.0,96022.7,M998452141,0.0,0.0,0,0
PAYMENT,3822.37,C1586815830,99543.0,95720.63,M795218384,0.0,0.0,0,0
CASH_OUT,249040.34,C680996181,0.0,0.0,C423468445,940719.71,934274.28,0,0
CASH_IN,17611.99,C1150541615,993.0,18604.99,C1046479687,239484.11,221872.12,0,0
TRANSFER,1587717.48,C131806839,20480.0,0.0,C1402906284,166424.21,1754141.69,0,0
CASH_OUT,181744.82,C926516649,30704.0,0.0,C410314274,355848.43,655526.49,0,0
PAYMENT,10282.16,C285551262,603042.39,592760.23,M397444915,0.0,0.0,0,0
CASH_IN,24650.48,C1084293625,3684486.21,3709136.7,C1044470726,36683198.45,36658547.96,0,0
PAYMENT,4153.5,C170473564,127687.0,123533.5,M1769205519,0.0,0.0,0,0
CASH_OUT,413613.46,C176237658,0.0,0.0,C1412095226,730766.49,1144379.96,0,0
PAYMENT,13059.11,C379052244,0.0,0.0,M845612565,0.0,0.0,0,0
PAYMENT,19885.41,C12043349,19848.0,0.0,M1462226498,0.0,0.0,0,0
CASH_OUT,6412.13,C1793565742,277872.33,271460.2,C1973770251,479385.15,485797.27,0,0
CASH_IN,249654.65,C1020701397,140.0,249794.65,C2085283232,718637.23,468982.58,0,0
CASH_OUT,219825.69,C984632080,0.0,0.0,C712050011,284552.21,504377.9,0,0
CASH_IN,163620.59,C1648249153,970697.96,1134318.55,C1978739724,1716831.44,1553210.85,0,0
CASH_OUT,92873.71,C1853276507,21470.0,0.0,C1914918292,1135713.49,1228587.19,0,0
CASH_OUT,320722.31,C1664659945,0.0,0.0,C817405398,5423831.86,5744554.17,0,0
CASH_IN,95707.13,C1436800221,9312587.21,9408294.34,C1138255594,221477.18,125770.05,0,0
CASH_OUT,78699.21,C1779119496,68254.48,0.0,C1418000964,574208.23,652907.44,0,0
CASH_OUT,61714.47,C2119988465,0.0,0.0,C2072053179,157002.37,590320.97,0,0
CASH_IN,182382.56,C452193616,15888775.41,16071157.97,C1023535667,14826081.43,14643698.87,0,0
CASH_OUT,178393.07,C18997564,0.0,0.0,C941624064,384664.77,563057.84,0,0
CASH_IN,238216.2,C1574453231,6912.0,245128.2,C1426495082,131098.91,0.0,0,0
PAYMENT,8835.71,C877077466,126512.94,117677.23,M1878401712,0.0,0.0,0,0
CASH_OUT,173484.85,C532738962,40261.0,0.0,C647786886,357943.67,211575.51,0,0
PAYMENT,3695.56,C1706938244,190228.0,186532.44,M2004596526,0.0,0.0,0,0
PAYMENT,23055.4,C1448234958,59380.88,36325.48,M414945789,0.0,0.0,0,0
PAYMENT,8981.18,C1168327665,30181.0,21199.82,M1435511801,0.0,0.0,0,0
CASH_IN,72238.0,C88934451,6487328.39,6559566.39,C2116302485,2787036.42,2714798.42,0,0
PAYMENT,11130.35,C1380065694,0.0,0.0,M2093637669,0.0,0.0,0,0
PAYMENT,5559.7,C1625447761,0.0,0.0,M192897328,0.0,0.0,0,0
TRANSFER,68629.97,C1500221538,10589.0,0.0,C1566461531,185610.19,254240.16,0,0
TRANSFER,152654.47,C1888438742,22904.0,0.0,C218944378,636707.34,789361.81,0,0
PAYMENT,14797.1,C1385793376,49136.0,34338.9,M960554680,0.0,0.0,0,0
PAYMENT,19583.52,C2076614736,0.0,0.0,M654834988,0.0,0.0,0,0
CASH_IN,242444.85,C1943250535,12019.0,254463.85,C1260651126,4676290.94,4433846.09,0,0
TRANSFER,705191.26,C920484145,0.0,0.0,C963151585,972214.92,1677406.17,0,0
CASH_OUT,305934.37,C584173422,316348.0,10413.63,C74946384,66000.53,371934.9,0,0
CASH_OUT,59656.81,C563282491,45362.0,0.0,C1737295191,42042.63,101699.45,0,0
CASH_IN,192719.69,C682894894,19025529.32,19218249.01,C448485935,283471.35,90751.66,0,0
PAYMENT,27790.87,C1460143193,0.0,0.0,M108478810,0.0,0.0,0,0
CASH_OUT,31559.81,C995339605,0.0,0.0,C678292105,520368.45,551928.26,0,0
CASH_OUT,229922.15,C913020464,0.0,0.0,C2063725299,644806.2,874728.35,0,0
CASH_OUT,94270.99,C473084216,0.0,0.0,C1130422007,392411.08,486682.07,0,0
CASH_IN,259136.92,C29750939,130401.0,389537.92,C1397451865,0.0,0.0,0,0
PAYMENT,17620.2,C1324972411,106213.0,88592.8,M570668321,0.0,0.0,0,0
CASH_OUT,46043.47,C1597819709,21274.0,0.0,C1534496878,0.0,46043.47,0,0
CASH_OUT,154369.89,C1097878618,0.0,0.0,C1339683894,285207.31,439577.2,0,0
CASH_OUT,337515.89,C1499794148,0.0,0.0,C1272884349,392134.4,729650.3,0,0
CASH_OUT,68706.61,C1553169590,30277.0,0.0,C105905784,83687.98,152394.59,0,0
CASH_IN,101002.22,C1071144208,49595.0,150597.22,C329918689,0.0,0.0,0,0
CASH_IN,37978.11,C1032558419,7464160.73,7502138.84,C2099980455,310030.35,272052.24,0,0
CASH_OUT,19032.46,C322095107,205868.0,186835.54,C587975219,86063.1,105095.55,0,0
CASH_OUT,246775.19,C250995139,0.0,0.0,C1116548514,498676.7,745451.89,0,0
CASH_OUT,481906.91,C491793524,59653.0,0.0,C1074906396,2862628.32,3344535.24,0,0
CASH_OUT,370309.92,C835728429,80510.0,0.0,C870723856,0.0,370309.92,0,0
CASH_IN,202624.6,C1143707658,155.0,202779.6,C343201038,0.0,0.0,0,0
TRANSFER,677160.97,C1621495150,62080.0,0.0,C1520366382,0.0,1181881.76,0,0
CASH_OUT,10145.71,C362695897,11311.0,1165.29,C1706318371,0.0,10145.71,0,0
CASH_OUT,96664.89,C481423935,0.0,0.0,C2046106799,3387440.59,3484105.48,0,0
PAYMENT,1603.21,C624386773,15146.0,13542.79,M1732773322,0.0,0.0,0,0
