Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
10335,rick astley,take me to your heart,1988,pop,lovers friends come tomorrow lonely eye feelin deep inside think away dream want want cause think heart know feel heart need know tell look need honesty certain sure eternally cause think away dream night want want cause think heart need know heart need know,44,0.001253133,0.001253133,0.001253133,0.048723148,0.070746662,0.001253133,0.001253133,0.330686396,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.3920173565077854,0.038700941,sadness,0.4571428571428571
34597,ryan adams & the cardinals,cold roses,2005,country,mirror room black blue sunday morning saturday shoe choose choose light midway melt street sunday shoe saturday feet choose need daylight come expose saturday bruise cold roses cold roses sunlight help grow underneath window choose choose fortunate angry like child money buy medicine time choose need daylight come expose saturday bruise cold roses cold roses cold roses cold roses cold roses cold roses,63,0.00131579,0.3514201208528887,0.1479020615073734,0.00131579,0.044974903,0.00131579,0.001315789,0.00131579,0.00131579,0.00131579,0.4359660716056507,0.00131579,0.00131579,0.00131579,0.00131579,violence,0.2142857142857142
56677,joe bataan,women don't want to love me,1973,jazz,lighter spark inhale cough pack pipa grifa like woman leave cheat need inhale inhale exhale breather exhale cause time right know tonight cloud number mind feelin fine wanna high come time wanna cause plan point know know want come place pipe spliff swiff gift world twirl whirl plural blazin hallucinatin smokin crepe chocolate lemon teardrops fallin natural high vocal bizz natural high love natural high love smoke leva leave zone stone bone dark sittin forgettin hurt heart spark poem escape reality fantasy sensuality feel passion smoke passin everlastin type smoke bud take place smile face cause set free things somebody hear plea lonely roll cause hold toke think dyin think flyin like fly spread wing natural high repeat life like maze gots craze hide away marijuana maze change evil ways stayin half capture rapture play gots feelin weariness dizziness feel like real like smokin flavor shit time quit lighter flick inhale happiness smoke canibus devotion potent potions choose exhale time freeze gots motion like close floatin takin want sittin cloud like bataan stop go wicked slick type somethin natural high repeat roll feel good chest stress smokin oooh call doubt yeah yeah yeah repeat yeah,195,0.000474158,0.054846775,0.078486905,0.067723089,0.04618385,0.000474158,0.040168069,0.000474158,0.3531176970269807,0.000474158,0.000474158,0.118464137,0.013508278,0.1049278804023575,0.060613737,obscene,0.6714285714285714
30094,doug stone,warning labels,1990,country,beg stay say say goodbye tryin away pain everytime hear jukebox tear fall like rain oughta warn label country songs harmful heart leave drinkin start thinkin bout go wrong oughta warn label country songs warn bout cigarettes whiskey beer warn music hear guess listen say ready song play harder heart haggard jones oughta warn label country songs,57,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.025578057,0.00122399,0.1442140517305351,0.322382907,0.2425559652901535,0.00122399,0.00122399,0.2481331557754797,0.00122399,music,0.4285714285714285
18365,taylor swift,bad blood,2014,pop,cause baby blood know look cause baby blood problems think solve deep baby blood think trust ruin shiny rust weak baby couldn breathe deep salt wind like laugh right think good time cause baby blood know look cause baby blood problems think solve deep baby blood think fine scar knives think past kinds wound think things catch time heal come think good time cause baby blood know look cause baby blood problems think solve deep baby blood bandaids bullet hole sorry live like live ghost bandaids bullet hole sorry live like live ghost like blood run cold cause baby blood know look cause baby blood problems think solve think solve deep baby blood cause baby blood know look look cause baby blood problems think solve deep baby blood,128,0.176129421,0.3654691073047691,0.028235854,0.000491884,0.000491884,0.000491884,0.000491884,0.3194848261444681,0.000491884,0.000491884,0.000491884,0.000491884,0.000491884,0.000491884,0.019886217,violence,0.085714286
75884,megadeth,architecture of aggression,1992,rock,bear dark black cloak night envelop prey deliver light eliminate enemy sleep lose spoil war great nations build bone dead straw blood sweat know enemies praise architecture aggression praise architecture aggression ensue power vacuum topple leader die body fuel power flame rise face kiss genocide time worldwide suicide great nations build bone dead straw blood sweat know enemies praise architecture aggression bear dark black cloak night envelop prey deliver light eliminate enemy sleep lose spoil war great nations build bone dead straw blood sweat know enemies praise architecture aggression great nations build bone dead straw blood sweat know enemies praise architecture aggression,102,0.001012146,0.6076077575519749,0.001012146,0.054364718,0.001012146,0.001012146,0.022101831,0.074411078,0.001012146,0.001012146,0.001012146,0.1023156995889206,0.1260410206119531,0.001012146,0.001012146,violence,0.4
53936,white denim,good news,2018,blues,good news long time stay long telephone telephone cure blue call call room call reach want tell need need news late know wrong know time need long telephone telephone cure blue call call room call reach want tell need need good news long time stay long,46,0.001169591,0.001169591,0.001169591,0.2601909355281569,0.1060637734722985,0.001169591,0.001169591,0.1058023250515273,0.001169591,0.3607790588797421,0.001169591,0.045997265,0.001169591,0.001169591,0.060853696,music,0.028571429
62368,slakah the beatchild,where's yesterday,2014,jazz,get leave fall soul get leave break home get leave stand fight get leave politicians bath greed idea soul die know backbone spine happen get leave get leave know get leave money get leave drink golden get leave time come play game people live frontline soul die know backbone spine happen get leave come soul die know backbone spine happen get leave get leave get leave get leave get leave get leave,72,0.000848896,0.1403122626841264,0.000848897,0.000848896,0.000848896,0.000848896,0.000848896,0.2374443406869836,0.000848897,0.000848896,0.2652117247835159,0.000848896,0.000848897,0.3442982246682918,0.000848896,sadness,0.085714286
4837,the 5th dimension,last night i didn't get to sleep at all,1972,pop,night sleep awake watch morning light wash away darkness lonely night lonely night night think maybe forget foolish pride hear number ring go cold inside night sleep know fault best know heart rest dream leave real replace replace night sleep sleep pill take waste time couldn close eye cause mind night sleep sleep sleep dream leave real replace replace night sleep sleep pill take waste time couldn close eye cause mind night sleep sleep sleep night sleep night sleep night,80,0.000730994,0.000730994,0.000730994,0.5330647894559163,0.000730994,0.000730994,0.000730994,0.1062783597911368,0.000730994,0.023760041,0.000730994,0.078426465,0.000730994,0.2062183279209217,0.042749093,night/time,0.6857142857142857
62269,buttering trio,i cried for you,2014,jazz,cry turn cry fool fool cry turn road turn thing learn thing learn thing learn heart little truer eye little bluer cry turn cry fool fool fool cry cry know baby know baby,33,0.069256008,0.001644737,0.05337835,0.001644737,0.001644737,0.089973635,0.001644737,0.1835275279296958,0.001644737,0.001644737,0.021892531,0.001644737,0.001644737,0.5605903684763645,0.001644737,sadness,0.085714286
61049,madeleine peyroux,smile,2006,jazz,smile heart ache smile break cloud smile fear sorrow smile maybe tomorrow come shin light face gladness hide sadness tear near time try smile cry life worthwhile smile light face gladness hide sadness tear near time try smile cry life worthwhile smile time try smile whats cry youll life worthwhile smile,51,0.001253133,0.001253133,0.2143102213662872,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.1555506516969335,0.001253133,0.610089001,0.001253133,sadness,0.2
74591,dokken,lightnin' strikes again,1985,rock,light feel like razor edge cut hear sound come like thunder tell care lightnin strike light near lightnin strike draw line leave lose mind lose control time feel lightnin strike know hold,32,0.001879699,0.3704136950497607,0.001879699,0.084183381,0.001879699,0.001879699,0.03279426,0.153354223,0.001879699,0.001879699,0.001879699,0.1823314887414668,0.001879699,0.001879699,0.063711649,violence,0.5
74307,metal church,metal church,1984,rock,years distant shore gather secretly hide door travel long travel dark night place choose build metal site congregation rise start chant hymn evil hatred root priest stand tell worship metal gods hand dark deep evil things secrets metal church unholy church sacrifice metal church church know time right metal church metal church inside know speak earth sleep clue story start time lose metal church begin anew save souls lose metal church unholy church sacrifice metal church church know time right metal church metal church inside know metal church,88,0.000923361,0.3532334480004421,0.000923361,0.1274312039913738,0.000923361,0.000923361,0.000923361,0.1227193745935639,0.000923361,0.000923361,0.3223572210059741,0.000923361,0.061331697,0.000923361,0.000923361,violence,0.5142857142857142
33513,bill gaither,because he lives,2001,country,sweet hold brand baby feel pride bring better calm assurance face uncertain days live live face tomorrow live fear go know hold future life live live cross river fight life final pain death give victory light know reign live face tomorrow live fear go know hold future life live live life live live,53,0.025503369,0.060571805,0.7199788245381595,0.001096491,0.001096491,0.001096491,0.077856014,0.001096491,0.001096491,0.001096491,0.001096491,0.025106123,0.001096491,0.001096491,0.055538852,world/life,0.2714285714285714
2255,jerry lee lewis,"long, tall sally",1964,pop,gonna tell aunt bout uncle claim misery havin baby baby baby havin tonight long tall build speed uncle need baby baby baby havin tonight uncle bald head aunt come duck baby baby baby havin tonight gonna tonight gonna tonight tonight right tonight,42,0.4651092269608177,0.093848191,0.001754386,0.3066262511480653,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,night/time,0.8
36253,jamey johnson,the guitar song,2010,country,guitar pawn shop corner waitin somebody come play string kinda little show haggard dyin somebody come play home yeah guitar pawn shop corner come listen song haggard see million tiny smoky room help heal heartaches help sell beer hold couldn sell dollars leave hangin dream spotlight roarin people wonder gonna hear sing guitar pawn shop corner come listen song yeah probably believe play paso time robbins yeah play saginaw night guitar pick play right stage cool memories song leave somebody pick play home guitar pawn shop corner come listen song come listen song,93,0.000730994,0.000730994,0.060739846,0.029061066,0.046511198,0.04073394,0.014133886,0.000730994,0.000730994,0.4365835854474477,0.2812657311233698,0.000730994,0.027145287,0.000730994,0.042481926,music,0.1428571428571428
59748,hieroglyphics,casual,1998,jazz,welllllll alright hold tight rhyme bright bold light shin bite impair eyesight niggas feel conceal need club stop steal hiero principalities gotta light like pyro leave sucka niggas denial know cause see rival rhyme defense sense rockin intents invoke unspoken title rhyme shinin like finest diamonds guess liable rival hiphop survival soar like spiral rotate rough rhyme hatin niggas actin silly like casual hard knowin sewin block like national guard doin saaame shit niggas blast nigga quick rhymin bout turn problem like chemicals watch dissolve petty individuals infestin hiphop leave floor like cigar intestines better count bless amount zero hiero hero hieroglyphic sequence hittin rhyme regal know hiero glyphics hiero glyphics motherfucker yeah,113,0.000974659,0.000974659,0.000974659,0.000974659,0.032428609,0.000974659,0.000974659,0.000974659,0.7678536555394213,0.000974659,0.000974659,0.1083255850531843,0.000974659,0.000974659,0.000974659,obscene,0.3142857142857143
80050,seafret,wildfire,2016,rock,think know wrong begin need darkness burn know fuel spark bind hearts cold tear pull apart like wildfire word true stop break loose like wildfire like wildfire feel arrange deep inside describe design lyric commercial,35,0.001879699,0.001879699,0.001879699,0.001879699,0.0018797,0.001879699,0.001879699,0.1949250002537781,0.001879699,0.001879699,0.001879699,0.057771165,0.001879699,0.4186994668619759,0.001879699,sadness,0.057142857
34391,sugarland,fly away,2004,country,swear get smaller everyday wait go break away sick tire tell good people lot ideas suppose away body touch grind promise someday free away away away folks deep dream field walk away leave family bury alive legacy want sleep different piece want live little want close heaven angels away away,50,0.001119821,0.1765476629551693,0.085162797,0.001119821,0.001119821,0.082293855,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.07110892,0.054704908,0.4060273388428477,0.040600111,sadness,0.2285714285714285
68252,alpha blondy,bloodshed in africa,2010,reggae,bloodshed africa bloodshed africa shame shame bloody shame yeah mighty shame lord babylonians come mess people mind stand babylone bind fall bind fall bind burn babylone bind fall bind fall bond melt grind bloodshed angola bloodshed namibia bloodshed bloodshed ethiopia upheaval upheaval worship evil worship evil stop worship evil,49,0.001879699,0.5047254145220813,0.001879699,0.001879699,0.037593985,0.039971409,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.1326052025305899,0.2230739129567102,0.001879699,violence,0.1428571428571428
30933,the lemonheads,big gay heart,1993,country,look eye wanna lookin gonna live gonna bone pick leave somebody need suck help feel good heart break heart heart break heart look piss cause easy look yeah understand scene hard grateful satisfy time wouldn feel mean song lose afraid prepare heart dark heart heart break heart look piss cause easy look yeah understand scene heart break heart heart break heart heart dark heart heart break heart,67,0.000835422,0.000835422,0.026166668,0.000835422,0.063408689,0.000835422,0.000835422,0.070552572,0.043005275,0.016979914,0.000835422,0.000835422,0.000835422,0.5681387914564978,0.048775982,sadness,0.3857142857142857
43307,foghat,leavin' again (again),1972,blues,stevens peverett chrysalis music corp ascap leavin long feel know ticket buy contract sign late change mind leavin help pack long time place work take lifetime instrumental leavin night go time roll time roll time tomorrow away solo,38,0.002024292,0.002024292,0.002024292,0.5326982604330314,0.002024292,0.078439326,0.002024292,0.002024292,0.002024292,0.046132841,0.1219729698347865,0.002024292,0.002024292,0.048691644,0.069289698,night/time,0.6857142857142857
66874,soja,did you ever,2002,reggae,feel road life long damn short someso live life journey step matter matter earth remain eye glaze memories increase mean shorten days shorter days mean shine time waste mean waste life life waste accumulate earth gonna catch feel turn majesty catch reason turn high life forever road life long damn short watch cause go babylon watch cause go wicked land go babylon equip need firm strong say lord rudderless ship calm soldier decide house lord meditation ready change world justice wrong difference gonna,83,0.000809717,0.000809717,0.4305717910885792,0.095526457,0.000809717,0.034446758,0.000809717,0.000809717,0.067162623,0.000809717,0.086479435,0.1130747772982931,0.035368465,0.000809717,0.082614758,world/life,0.2571428571428571
44158,luther johnson,lonesome in my bedroom,1975,blues,lonesome bedroom baby darling lonesome bedroom sweetheart darling talk night come home bedroom woman baby darling like heart beat bedroom woman sweetheart like heart beat search world mean know scream baby darling night bout bedtime scream pretty baby oooh night bout bedtime know everybody need somebody versurius tryin little girl,50,0.1600305295357728,0.001283697,0.001283697,0.001283697,0.027553601,0.02783082,0.3082363684325602,0.001283697,0.2064414068566993,0.075282489,0.001283697,0.001283697,0.001283697,0.001283697,0.027584066,romantic,0.6428571428571429
53173,thee oh sees,palace doctor,2015,blues,tragically cover sunday bleed sunday sunday blood sneak polish palace floor knock palace doctor door keep bleed palace sores high mighty lay palace floor sneak palace garden row throw spade shoulder palace hide body wealthy body work harden plant flower dark,41,0.002105263,0.4628196158676335,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.5013909093166335,0.002105263,0.002105263,0.002105263,0.002105263,violence,0.071428571
22395,ray price,don't you believe her,1966,country,believe lyric reason live want forget love know lips arm thrill want believe soon leave believe soon leave tell believe trust till time stand shoulder swear things careful look believe soon leave believe soon leave,35,0.001503759,0.001503759,0.4585649959719713,0.001503759,0.001503759,0.001503759,0.1600138474525349,0.2760312281072575,0.001503759,0.00150376,0.001503759,0.001503759,0.001503759,0.00150376,0.001503759,world/life,0.7714285714285715
70165,ziggy marley,see dem fake leaders,2018,reggae,fake leaders place power religion politics rid wave fear start fire care make enemies friends kill thousands hundreds tens lead world peace prosperity fake leaders explain real quick trick miss matter think fight profit look people lead world unity see good humanity rule bastions supremacy ideologies bigotry people live bubble people live wall people take grant people take advantage lead world peace prosperity yeah lead world unity fake leaders place power religion politics rid wave fear start fire care make enemies friends kill thousands hundreds tens lead world peace prosperity,90,0.000892061,0.1258620285482188,0.3433960994082473,0.000892061,0.017843256,0.000892061,0.000892061,0.075881958,0.1046913829242337,0.000892061,0.06301236,0.000892061,0.1787575036130697,0.000892061,0.042414131,world/life,0.028571429
77742,radiohead,"there, there",2003,rock,pitch dark walk landscape break branch speak cause feel mean cause feel mean siren sing shipwreck reach reach reach reach steer away rock walk disaster reach reach reach reach cause feel mean shoulder shoulder cause feel mean shoulder shoulder green lonely lonely lonely heaven send accidents wait wait happen accidents wait wait happen,53,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.2066287906988081,0.001169591,0.027786576,0.001169591,0.2966294320527464,0.047198688,0.3532056949766273,0.053346139,sadness,0.2428571428571428
15985,mgmt,the youth,2007,pop,arm live sleep flood streets light heat lock parent twist shout wave hand rain star rise youth start change start change youth start change start change couple years tide turn boo cheer spite weather learn youth start change start change youth start change start change youth start change start change youth start change start change youth start change start change youth start change start change youth youth youth youth,69,0.001012146,0.001012146,0.4250842300353343,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.1756817831518285,0.001012146,0.001012146,0.1691083747841171,0.001012146,0.2149434251809241,0.001012146,world/life,0.1857142857142857
29592,randy travis,when your world was turning for me,1989,country,mountain name forever live dream help build bridge cross rag rivers world turn know know leave know crave free help wish time turn backwards world turn happen forever future plain dream endless boundaries world turn,35,0.001814882,0.001814882,0.5241921518826413,0.001814882,0.001814882,0.001814882,0.001814882,0.184076627,0.001814882,0.001814882,0.001814882,0.1939832314578856,0.070524758,0.001814882,0.001814882,world/life,0.4428571428571428
62433,chinese man,the journey,2015,jazz,take weed brownies take like hours fell asleep hours wake promethazine like diabetics sugar phlegm core puzzle brain wave take oxygen oxygen take carbon dioxide straight fuck tree siphon shit nose fuck high get high life earth feel better think planet earth mother gaia fuck vagina tree bush shit kush smoke grey kush blaze hitler birthday nigga like chinese glass come kill violent nowadays gandhi smoke tree fuck cloud high nowadays forget plus talk eye pills little pills nose journey little magic school turn little kid shrink blood vein enter membrane turn lipophilic adjust receptors alpha blocker science drop knowledge go college main street flush know think swag like chinese morals thing kill people talk shit come closer shit right bullets registration license snuff angry little world things deserve live look tell high anymore hate hard time think sleep life type thing think know type person wanna different mind confident compliment obnoxious come consciousness,154,0.000578369,0.048537617,0.074688081,0.041881441,0.000578369,0.054382803,0.000578369,0.1463888246709086,0.3329001464511965,0.000578369,0.056710382,0.1676271171583175,0.046922058,0.000578369,0.000578369,obscene,0.071428571
55819,dean martin,red roses for a blue lady,1965,jazz,want roses blue lady mister florist order silly quarrel pretty flower blue away want roses blue lady send sweetest trick hurry pick best white orchid wed gown want roses blue lady silly quarrel pretty flower blue away want roses blue blue lady send sweetest trick hurry pick best white orchid wed gown best white orchid wed gown,57,0.091941241,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.3626070853039772,0.3918042727071339,0.001644737,0.001644737,0.001644737,0.001644737,music,0.7857142857142857
22878,john hartford,gentle on my mind,1967,country,knowin door open path free walk make tend leave sleepin roll stash couch knowin shackle forget word bond stain dry line keep roads rivers memory keep gentle mind bush clingin rock plant columns bind somethin somebody say think walkin knowin world cursin forgivin walk railroad track wavin roads rivers memory hours gentle mind wheat field curl twin junkyards highways come woman cryin mother cause turn go silence tear stain face summer burn till blind walkin roads rivers flowin gentle mind ellins soup gurglin cracklin cauldron train beard roughenin coal pile dirty pull face cup hand round pretend hold breast wavin roads rivers memory smilin gentle mind,106,0.000974659,0.000974659,0.000974659,0.092495231,0.000974659,0.000974659,0.049220922,0.000974659,0.083581846,0.000974659,0.1607240978128492,0.076164291,0.07036966,0.3723296020324687,0.028907311,sadness,0.7571428571428571
71362,creedence clearwater revival,ninety-nine and a half (won't do),1968,rock,night little heart sugar ninetynine half wrong direction start thing right need little affection right lookie bring start get right stop mess thing tight right,25,0.002392345,0.002392345,0.002392345,0.3406023387728342,0.002392345,0.1339778777965538,0.002392345,0.308305478,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.086133885,0.002392345,night/time,0.7428571428571429
58944,gorguts,rottenatomy,1991,jazz,lose jungle hour days hopelessly search exit lethal maze footsteps take drive insane turn circle hostile jungle have drop piece food vital thing wish loose slip dark place like hell fell surround rancid smell corpses previously fell bone shred flesh crawl maggots know shall stay gash appear scar wish despair maggots devour insides commit suicide hear people talk have lose voice unable scream look lie knees go away think decease talk voice scream fast look fall knees leave decease,79,0.001012146,0.3663968689404067,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.1202636210222224,0.001012146,0.001012146,0.1541594942570452,0.001012146,0.051604092,0.2934058824944612,0.001012146,violence,0.4142857142857143
78979,red,let it burn,2011,rock,watch city burn dream like ash float away voice hear silence hearts bleed crash think deceive long stand pain long hide face long afraid afraid long play game fight walk away long burn burn burn watch city burn passions slowly smolder lesson learn violence world break promise drop rain burn long stand pain long hide face long afraid afraid long play game fight walk away long burn burn burn burn hide burn hurt burn fight burn stand burn burn burn burn long stand pain long hide face long afraid afraid long play game fight walk away long burn burn burn burn burn burn,103,0.000537057,0.1842818113328383,0.000537057,0.1654103042257218,0.000537057,0.000537057,0.000537057,0.000537057,0.000537057,0.000537057,0.000537057,0.3118732646721178,0.000537057,0.330378766,0.000537057,sadness,0.1285714285714285
7133,christopher cross,spinning,1979,pop,spin spin round like think win long long time gonna long long time gonna begin spin round like think win,20,0.002770083,0.002770083,0.002770083,0.380774597,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.1658689027104302,0.200145395,0.002770083,0.002770083,0.002770083,night/time,0.5857142857142857
40355,ella fitzgerald,little jazz,1958,blues,vocal assizzy bout busy best evacuate land city dopest county dope count go loco nut coconuts like bounty bring flava excellent behavior rap straight paper favor shut wack shit fake plastic spit sound like spastic quit mumble tumble rumble run throw flip punch wonder flick scratch like like little kitten grow tiger outsider hear niger album fiver vitimin lyricism body healthy come brand flava time brand flava vocal assassin kick flava brand flava come brand flava brand flava flow meandisses burn like bromine switch style famous folk scene write bar notepad file little humour like yellow black bile flow wild ferrell skiddly booty like jazz crap last shorter snapchat forget breath catch asthma attack deep breath mind split explode like atom pass baton race think face taste turn waste toss trash cooler land make cash plan blow like afghan come brand flava time brand flava vocal assassin kick flava brand flava come brand flava brand flava vocal assassin dopest universe motherfucker know say tasty shit,165,0.000666223,0.1514858910237679,0.000666223,0.032495849,0.000666223,0.022695209,0.000666223,0.000666223,0.5341651899892055,0.000666223,0.1868785425892765,0.000666223,0.015172533,0.000666223,0.000666223,obscene,0.8857142857142857
49729,delbert mcclinton,all night long,2001,blues,sudden knock stand try place good remember prisoner remember feelin pretty good take brother keepin neighborhood spend night long lovin spend night long kissin spend night long lovin comin feel think thing like kind sound hear thing start buzz bone teach things woman figure spend night long lovin spend night long kissin spend night long lovin spend night long lovin spend night long kissin spend night long lovin spend night long lovin yeah,73,0.1455811964766953,0.042292773,0.07318187,0.4776932015423379,0.016104343,0.045003007,0.000797448,0.078142992,0.000797448,0.023255743,0.000797448,0.000797448,0.000797448,0.000797448,0.063290995,night/time,0.2714285714285714
15512,beck,e-pro,2005,pop,come soul straight world finger hold devil know trouble hang trigger eye mind road shoot mouth know aim forget pick talk trash garbage kick door boot break ditch rubbish snake bone room hand confection venom heaven drink poison charm wolves eye gambler comfort hammer bone anvil daylight ghost sick tongue twist good know leave taste bitter ghost sick tongue twist good know leave taste bitter,65,0.001119821,0.6042101566543803,0.029459783,0.001119821,0.001119821,0.001119821,0.001119821,0.1350122062588699,0.001119821,0.001119821,0.1606121151160883,0.001119821,0.019182287,0.001119821,0.036965781,violence,0.2142857142857142
35201,hank williams iii,thrown out of the bar,2006,country,beat kick throw damn guess like like cause yeah arunnin agunnin alookin damn good time look know tryin ultimate high hangin good friend runnin real hard runnin real fast caughtup pass end road beat kick throw damn guess like like cause arunnin agunnin alookin damn good time look know tryin ultimate high hangin friend jones mess mess right talk night good time country music lose soul beat kick throw damn guess like like cause arunnin agunnin alookin damn good time,80,0.000797448,0.000797448,0.000797448,0.066565646,0.016520956,0.000797448,0.000797448,0.1023617987673756,0.588044778,0.000797448,0.097792998,0.000797448,0.000797448,0.000797448,0.076534107,obscene,0.2
23554,dolly parton,"why, why, why",1970,country,goodbye walk feel like leave lonely walk leave come tell wrong come home go come goodbyes tear walk leave come tell wrong come home go come goodbyes tear,28,0.3540375715853698,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.040782938,0.085595783,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.3504393621109969,0.1418538961646948,sadness,0.7142857142857143
14300,dave matthews band,the space between,2001,pop,quit quickly corner squeeze time space tear laughter keep come space wicked lie tell safe pain hold fickle fuddle word confuse like rain today waste hours talk talk twist game play strange ally war hearts wild eye beast lyric commercial,40,0.001697793,0.001697793,0.001697793,0.059227923,0.001697793,0.001697793,0.001697793,0.1180435427316237,0.1625009768023463,0.001697793,0.001697793,0.1686573437599919,0.001697793,0.3740446000266875,0.001697793,sadness,0.2714285714285714
58121,dan siegel,next to you,1983,jazz,good wish mystery magical power bring field flower heart paint rainbow share long know belong late night close eye believin dreamin things mind kiss feel like thousand time lose track hours dreamin belong late night close eye believin dreamin things mind kiss feel like thousand time lose track hours wish hop,51,0.001196172,0.001196172,0.089534684,0.3065597708072021,0.001196172,0.001196172,0.08812063,0.001196172,0.001196172,0.001196172,0.001196172,0.1677748346323401,0.001196172,0.182827172,0.056824795,night/time,0.5285714285714286
10917,en vogue,hold on,1990,pop,treat wrong dear go away know head hang wonder love mistake want time morning noon night know things know lose time complain waste time fight blind mind thoughts despair hold hold hold baby hold hold hold hold play game hearts break bout good heart remember need space patient heart waste time fight blind mind thoughts despair hold hold hold gotta hold yeah hold baby hold hold baby hold trust honesty golden rule feel strength passion soul burn deeply magic share sacrifice care waste time fight blind mind thoughts despair hold hold hold tie hold hang tight hold hold hold hold need want hold hang hold little trust honesty golden rule hold feel strength passion soul burn deep hold burn home hold yeah come home hold want hold time hold little blind hold,132,0.040763784,0.1250158330119619,0.031219779,0.1214070569799868,0.030351406,0.021822682,0.33843508,0.077475003,0.000442282,0.017468709,0.000442282,0.057686891,0.000442282,0.068103832,0.03381458,romantic,0.4285714285714285
64442,john holt,chanting,1983,reggae,care soft tender heavenly earth girl child grow beautiful woman sure heart chant thoughts think float walk dance walk walk walk heart chant instant wild good things sweet perspiration desire run mutual attraction flame heart chant strong reach heart chant,40,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.1229919464628714,0.1011598899504992,0.001697793,0.001697793,0.001697793,0.2017309514319972,0.093723991,0.3277518220375643,0.051358115,sadness,0.5285714285714286
69880,jesse royal,always be around,2017,reggae,uuuuuh baby baby baby let ultrasound turn frown upside yeah baby baby let ultrasound turn frown upside yeah come appetizer future secure rock franchiser bolton soul provider miser glider sorrow paralyzer galavanting real galvanizer lock priser chakra exerciser miracle worker like prophet mama forsake papa forsake ease pain sane tear foundation stand prepare know seal like drewski bake goods world await realms childhood look go pressure withstand corner good showdown sundown showdown sundown,73,0.204256486,0.001644737,0.066972528,0.001644737,0.066200576,0.037723236,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.047623593,0.350598961,0.093559406,sadness,0.042857143
66803,stranger cole,just like a river,2002,reggae,like river flow teardrops fall eye darling hurt ways forgive believe forever alright days nights lonely like throne darling believe believe alright,22,0.002506266,0.002506266,0.3732212767681552,0.002506266,0.002506266,0.002506266,0.1165315290168678,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.1808255080237643,0.002506266,world/life,0.2571428571428571
26451,larry gatlin & the gatlin brothers,all the gold in california,1979,country,gold california bank middle hill somebody dreamin california matter play california brand game try hero wind zero scar forever right soul live spotlight kill outright cause glitter gold gold california bank middle hill somebody dreamin california matter play california brand game gold california bank middle hill somebody dreamin california matter play california brand game brand game,56,0.001547988,0.001547988,0.1431889744038813,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.6701452146355953,0.001547988,0.001547988,0.065944602,0.001547988,0.001547988,0.097501393,obscene,0.5857142857142857
30776,the mavericks,hey good lookin',1992,country,williams good lookin cookin cookin free ready steady keepin steady company dollar know spot right soda dancin free wanna come good lookin cookin cookin gonna throw date book fence cents cover write good lookin cookin cookin dollar know spot right soda dancin free wanna come good lookin cookin cookin cookin cookin,51,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.6189349636856715,0.001754386,0.001754386,0.001754386,0.1311507076936173,0.001754386,0.126531889,obscene,0.4
22417,bobby bare,the long black veil,1966,country,years cold dark night kill neath light scene agree slayer look like judge say alibi speak word mean life arm best friend wife walk hill long black veil visit grave night wind wail know see know scaffold high eternity near stand crowd shed tear night cold wind moan long black veil cry bone walk hill long black veil,58,0.00122399,0.4110151109964267,0.00122399,0.1131540620607499,0.00122399,0.00122399,0.00122399,0.1522992340043818,0.00122399,0.00122399,0.092670269,0.2137254605622474,0.00122399,0.00122399,0.00122399,violence,0.7714285714285715
